Unnamed: 0.1,Unnamed: 0,fire_name,fire_size,fire_size_class,stat_cause_descr,latitude,longitude,state,disc_clean_date,cont_clean_date,discovery_month,disc_date_final,cont_date_final,putout_time,disc_date_pre,disc_pre_year,disc_pre_month,wstation_usaf,dstation_m,wstation_wban,wstation_byear,wstation_eyear,Vegetation,fire_mag,weather_file,Temp_pre_30,Temp_pre_15,Temp_pre_7,Temp_cont,Wind_pre_30,Wind_pre_15,Wind_pre_7,Wind_cont,Hum_pre_30,Hum_pre_15,Hum_pre_7,Hum_cont,Prec_pre_30,Prec_pre_15,Prec_pre_7,Prec_cont,remoteness
351,351,,0.52,B,Miscellaneous,32.73962,-93.95191,LA,3/26/2014,,Mar,3/26/2014 13:40,,,2/24/2014,2014,Feb,722484,29444.745110000003,99999,1991,2020,12,0.1,722484-53905-2014.gz,10.38708375,13.48966292,14.18115183,16.18498965,2.964379415,3.350561798,2.640314136,3.629503106,72.7360673,66.83031674,61.04712042,73.93507853,56.2,31.0,0.3,153.9,0.2442146238214106
352,352,INC. 705,5.6,B,Lightning,46.07944444,-117.4258333,WA,8/25/2011,8/26/2011,Aug,8/25/2011 13:08,8/26/2011 18:00,1 days 00:00:00.000000000,7/26/2011,2011,Jul,727830,45595.09619,24149,2000,2020,9,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4660693877653661
353,353,SPORTS PARK,2.0,B,Miscellaneous,30.18590914,-98.07688903,TX,7/4/2009,,Jul,,,,6/4/2009,2009,Jun,722540,33975.95325,13958,2006,2020,12,0.1,722540-13904-2009.gz,29.16080937,30.46490066,30.37804878,30.58980687,3.993274531,3.1118451030000003,2.460913706,3.744369369,60.98208287,58.53986333,58.95939086,59.77262443,90.9,50.9,42.7,32.2,0.2848189591213483
354,354,,30.0,C,Equipment Use,28.3,-81.67,FL,12/10/1995,,Dec,,,,11/10/1995,1995,Nov,722050,36936.10024,12815,1973,2010,12,1.0,722050-12815-1995.gz,17.64888889,18.93277778,19.81666667,13.85294118,3.264444444,3.039444444,2.407738095,3.829032258,75.36817473,80.84067797,81.34814815,72.86185567,149.2,132.0,0.0,55.4,0.1359720626811544
355,355,,1.0,B,Miscellaneous,33.145447999999995,-86.70158,AL,2/28/2010,,Feb,,,,1/29/2010,2010,Jan,722300,8325.289145,53864,1981,2019,16,0.1,722300-53864-2010.gz,4.757841141,4.727828054,6.719339623,10.06693795,2.499488753,2.446832579,2.380188679,2.5036659880000003,70.33544304,62.86511628,61.07,72.66975309,136.9,14.7,14.2,142.2,0.1773541588221625
356,356,,1.5,B,Debris Burning,29.460590000000003,-98.03959,TX,1/13/2008,,Jan,,,,12/14/2007,2007,Dec,722536,22922.78884,99999,1946,2020,12,0.1,722536-12911-2007.gz,11.83449921,9.151428571,0.0,0.0,2.96263911,2.352857143,0.0,0.0,63.17710583,53.25714286,0.0,0.0,5.4,0.0,0.0,0.0,0.2850497034341661
357,357,UPS FIRE,1.0,B,Debris Burning,35.6995,-80.25333333,NC,4/6/2010,4/6/2010,Apr,4/6/2010 16:00,4/6/2010 17:05,0 days 00:00:00.000000000,3/7/2010,2010,Mar,722079,10181.05816,99999,2006,2020,15,0.1,722079-53888-2010.gz,12.57722008,14.11724806,17.51143451,0.0,1.3764478759999998,1.65125969,1.063617464,0.0,58.98604911,59.12717391,53.87982833,0.0,0.0,0.0,0.0,0.0,0.1180362007557749
358,358,NORTHSIDE MM-46,40.0,C,Lightning,26.1748,-80.8037,FL,7/16/2014,7/17/2014,Jul,7/16/2014 12:15,,1 days 00:00:00.000000000,6/16/2014,2014,Jun,999999,59803.54008,92826,2006,2016,12,1.0,999999-04126-2014.gz,19.56861034,24.18544007,24.36255081,22.30416667,2.866480447,2.407303371,2.172560976,2.2625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1301921364444394
359,359,,45.0,C,Debris Burning,31.49792,-94.11875,TX,10/14/1992,,Oct,,,,9/14/1992,1992,Sep,722499,56751.28576,53948,1941,2020,12,1.0,722499-99999-1992.gz,20.96783708,18.45153203,18.5672619,16.98258427,1.99747191,1.882729805,2.20297619,2.441853933,62.06179775,53.84958217,54.85119048,65.71488764,0.0,0.0,0.0,0.0,0.2466674757644955
360,360,,1.0,B,Campfire,46.49912396,-87.45859711,MI,4/29/1995,4/30/1995,Apr,4/29/1995 17:59,4/30/1995 12:00,1 days 00:00:00.000000000,3/30/1995,1995,Mar,727430,7790.15174,94850,1973,2001,9,0.1,727430-94850-1995.gz,-0.914884393,1.351149425,2.676969697,4.466666667,3.963728324,3.808333333,3.819393939,4.595833333,72.96802326,72.24637681,71.08484848,61.33333333,218.5,132.8,29.5,0.0,0.1781350265461938
361,361,FY2016-HOUSTON-003,4.89,B,Debris Burning,32.37227778,-83.84344444,GA,8/4/2015,8/4/2015,Aug,8/4/2015 13:50,8/4/2015 14:31,0 days 00:00:00.000000000,7/5/2015,2015,Jul,722175,36869.15696,99999,2006,2020,12,0.1,722175-13860-2015.gz,27.90471254,27.55888325,26.67259036,0.0,2.425754717,2.405423729,1.985240964,0.0,72.58578680000001,74.83804143,78.5,0.0,19.3,16.0,15.7,0.0,0.1521547062121024
362,362,,33.0,C,Missing/Undefined,37.37890002,-83.44139997,KY,3/30/2006,,Mar,,,,2/28/2006,2006,Feb,724236,26097.98653,3889,1973,2020,0,1.0,724236-03889-2006.gz,7.447342026,4.360433071,4.881782946,15.87438905,2.147891566,1.737992126,1.6565891469999998,1.973313783,62.51706827,64.63385827,69.37209302,63.16422287,66.1,11.9,4.1,117.1,0.1454118271597462
363,363,,1.0,B,Miscellaneous,40.90420022,-72.6212281,NY,4/27/2009,4/27/2009,Apr,4/27/2009 18:09,4/27/2009 18:09,0 days 00:00:00.000000000,3/28/2009,2009,Mar,725010,20201.00619,99999,2006,2020,15,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0489996510195065
364,364,,1.0,B,Debris Burning,34.6242,-92.3533,AR,7/17/1999,,Jul,,,,6/17/1999,1999,Jun,723403,15484.955869999998,13963,1943,2020,16,0.1,723403-13963-1999.gz,25.75421687,26.68909091,24.86117021,29.59959732,3.08060241,2.792207792,2.891489362,2.7895302010000003,77.82962963,77.76302083,78.14973262,67.12803235,119.5,58.4,58.4,11.6,0.2281153551425339
365,365,,10.0,C,Debris Burning,29.8,-83.34,FL,8/17/1993,,Aug,,,,7/18/1993,1993,Jul,722120,29320.87987,12833,1973,2005,12,1.0,722120-12833-1993.gz,27.74378796,27.38379888,27.24282869,26.18982176,1.403541186,1.575880759,1.6783933519999998,1.29179661,69.02321981,65.97414966,68.24512535,76.12286689,0.0,0.0,0.0,0.0,0.1496052787806645
366,366,,14.0,C,Arson,47.86282456,-94.78310872,MN,4/3/2005,,Apr,,,,3/4/2005,2005,Mar,727486,37979.298610000005,4983,1983,2020,15,1.0,727486-99999-2005.gz,-3.964085821,-0.025233645,3.894211577,7.52690167,2.522258516,2.205706268,2.860479042,3.510111317,71.14588349,68.77349159,69.43875278,61.44669811,0.0,0.0,0.0,0.0,0.2453255494538766
367,367,GRAPE,1.0,B,Debris Burning,36.0,-81.35,NC,2/4/2001,,Feb,,,,1/5/2001,2001,Jan,723145,28661.91452,3810,1941,2020,15,0.1,723145-03810-2001.gz,4.709058403,4.971867008,6.69244186,8.090511727,2.084330144,2.7253196930000003,2.71627907,2.283853606,59.12215909,53.69467787,53.86826347,65.30828221,50.2,38.8,8.6,63.4,0.1275640147889489
368,368,1603 17 MILE FIRE,4.2,B,Debris Burning,42.9808,-108.4483,WY,4/9/2012,4/9/2012,Apr,4/9/2012 16:03,4/9/2012 18:00,0 days 00:00:00.000000000,3/10/2012,2012,Mar,726720,9284.010092,24061,2006,2020,4,0.1,726720-24061-2012.gz,8.291103604,8.397396963,5.42173913,0.0,4.492298981,4.690611354,4.075982533,0.0,38.23216308,40.22489083,49.6069869,0.0,17.4,17.4,17.4,0.0,0.3774589159374497
369,369,,25.0,C,Debris Burning,31.1505289,-91.04434619,MS,3/27/1999,3/27/1999,Mar,3/27/1999 19:35,3/27/1999 21:35,0 days 00:00:00.000000000,2/25/1999,1999,Feb,722320,68725.1374,13970,1973,2020,12,1.0,722320-12884-1999.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218455458586344
370,370,,3.0,B,Lightning,29.43,-82.66,FL,6/9/1993,,Jun,,,,5/10/1993,1993,May,722120,48652.63245,12833,1973,2005,12,0.1,722120-12833-1993.gz,22.92792239,24.53301708,25.5062753,26.16255778,2.003560372,1.828944724,1.752739726,1.7743211330000002,70.03244681,74.74421053,74.06367925,74.77633136,0.0,0.0,0.0,0.0,0.1438348852911422
371,371,SOUTHSIDE,2.0,B,Arson,47.9833,-98.9369,ND,8/26/2015,8/26/2015,Aug,8/26/2015 19:15,8/26/2015 20:15,0 days 00:00:00.000000000,7/27/2015,2015,Jul,727580,13901.8332,99999,2006,2020,15,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2843939533220241
372,372,,63.0,C,Arson,34.6536,-88.4886,MS,3/13/2007,,Mar,,,,2/11/2007,2007,Feb,999999,74812.15574,63895,2002,2019,16,1.0,999999-63896-2007.gz,7.623090277999999,9.877476852,11.27524802,14.14654812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1925952477646992
373,373,WEBBER,1.0,B,Missing/Undefined,42.59845,-96.59732,SD,2/29/2000,,Feb,,,,1/30/2000,2000,Jan,725570,29208.44364,14943,1995,2005,4,0.1,725570-14943-2000.gz,0.333104126,2.910771993,8.32189781,5.874653887000001,4.956200787,4.955935252,4.806593407,4.48875803,75.18031088,78.54851485,78.8963964,65.73946785,26.0,21.4,17.5,27.3,0.2637306869930313
374,374,,1.5,B,Smoking,32.37180688,-109.6627996,AZ,5/3/1993,5/3/1993,May,5/3/1993 13:27,5/3/1993 15:30,0 days 00:00:00.000000000,4/3/1993,1993,Apr,722747,53104.16026,99999,1973,2020,12,0.1,722747-99999-1993.gz,18.38964695,20.76040268,21.53367769,0.0,2.470419847,2.427133269,2.1148760330000003,0.0,27.80629771,23.45733461,24.60743802,0.0,0.0,0.0,0.0,0.0,0.3950320916706571
375,375,3804 SMITH RD,1.0,B,Debris Burning,33.375966,-94.0749083,TX,9/28/2014,,Sep,,,,8/29/2014,2014,Aug,743312,80263.33514,99999,2006,2020,16,0.1,743312-53925-2014.gz,21.85893536,19.48036723,17.48425414,16.46272846,1.185529322,0.939660057,0.649030471,1.131809275,83.91132075,83.65764023,80.44339623,83.56503198,20.5,3.8,0.0,13.1,0.2449198874735056
376,376,10442,3.0,B,Equipment Use,34.29633334,-95.40200001,OK,10/25/2003,10/25/2003,Oct,10/25/2003 10:00,10/25/2003 10:00,0 days 00:00:00.000000000,9/25/2003,2003,Sep,723759,66002.99135,99999,1992,2018,16,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.256698928648897
377,377,SENECA FIRE,2.2,B,Debris Burning,38.86861111,-79.36194444,WV,4/16/2009,4/18/2009,Apr,4/16/2009 15:30,4/18/2009 15:00,2 days 00:00:00.000000000,3/17/2009,2009,Mar,724165,22339.45721,99999,2006,2020,0,0.1,724165-03725-2009.gz,7.713532513,8.528944381,7.514285714,9.403669725,1.335383714,1.59568672,0.451190476,0.155963303,61.81389870000001,60.6009122,62.80238095,63.51428571,0.0,0.0,0.0,0.0,0.1084531228262617
378,378,THOMPSON,1.0,B,Lightning,35.90638889,-106.6447222,NM,8/25/2002,8/25/2002,Aug,8/25/2002 12:47,8/25/2002 18:00,0 days 00:00:00.000000000,7/26/2002,2002,Jul,723654,32760.4458,93091,1995,2020,15,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3631315623716924
379,379,,5.0,B,Debris Burning,32.52252,-81.1693,SC,9/27/2008,,Sep,,,,8/28/2008,2008,Aug,720301,42338.04813,63846,2006,2020,12,0.1,720301-63846-2008.gz,23.55906977,22.1483209,19.81474104,18.16907987,2.096697674,2.464552239,3.329681275,1.91914993,77.76441242,76.91872428,74.486,73.05976331,0.0,0.0,0.0,0.0,0.1282204651566434
380,380,,1.0,B,Miscellaneous,31.68958001,-95.62292001,TX,8/22/2000,,Aug,,,,7/23/2000,2000,Jul,724462,47244.03631,99999,1973,2005,12,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.260575882362259
381,381,6962 FM1692 NORTH,6.0,B,Miscellaneous,31.4205505,-100.3253369,TX,12/14/2010,,Dec,,,,11/14/2010,2010,Nov,723628,99052.06576,93942,1948,2020,12,0.1,723628-93942-2010.gz,11.38109549,9.142074364,8.585154639,10.42722086,3.97643065,3.914789422,3.857938144,3.918581907,48.67547724,42.65132223,41.2185567,57.12318221,0.0,0.0,0.0,0.0,0.3052107403112978
382,382,SHEEP PASTURE ROAD FIRE,2.0,B,Debris Burning,35.12,-77.83833333,NC,4/8/2010,4/8/2010,Apr,4/8/2010 14:00,4/8/2010 15:35,0 days 00:00:00.000000000,3/9/2010,2010,Mar,746929,18681.26304,99999,1973,2020,15,0.1,746929-03702-2010.gz,15.527390900000002,17.641527,20.79759519,0.0,1.801021356,1.713873371,0.705410822,0.0,58.45755473,57.92401216,55.85520362,0.0,0.0,0.0,0.0,0.0,0.0971625642740896
383,383,,50.0,C,Smoking,30.085420000000003,-97.29375,TX,3/14/1996,,Mar,,,,2/13/1996,1996,Feb,722113,31621.69172,53979,1940,2020,12,1.0,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2775064141600469
384,384,TOWN HILL,1.0,B,Debris Burning,37.10551834,-82.8234024,KY,12/20/2013,12/20/2013,Dec,12/20/2013 15:30,12/20/2013 18:30,0 days 00:00:00.000000000,11/20/2013,2013,Nov,724117,29193.852000000003,99999,2006,2020,0,0.1,724117-63802-2013.gz,3.244621141,2.762664165,1.777777778,0.0,3.205004677,3.582082552,4.204166667,0.0,68.46410442,68.01929825,63.35795455,0.0,0.0,0.0,0.0,0.0,0.1400410206112583
385,385,9N CORN,470.0,E,Equipment Use,42.2017,-96.5558,NE,3/30/2010,3/30/2010,Mar,3/30/2010 14:00,3/30/2010 20:00,0 days 00:00:00.000000000,2/28/2010,2010,Feb,722241,35674.10744,99999,2006,2020,9,10.0,722241-54925-2010.gz,2.12681669,4.234074074,6.06468254,0.0,3.797515237,4.196574074,4.668253968,0.0,78.82154341,71.08534323,63.68452381,0.0,5.6,0.5,0.0,0.0,0.2634855151153379
386,386,HAY BALE FIRE,0.75,B,Arson,33.384153000000005,-96.092262,TX,11/18/2010,,Nov,,,,10/19/2010,2010,Oct,722588,35156.01459,13926,1946,2020,16,0.1,722588-13926-2010.gz,15.35883171,12.58981481,12.84920635,10.15109252,3.260992579,3.3025,3.103968254,4.10297536,67.73554913,69.65302144,75.57773109,64.83269781,0.0,0.0,0.0,0.0,0.2637737288332102
387,387,MEADOW                   ,2.0,B,Miscellaneous,38.44611111,-120.7330556,CA,7/20/1993,,Jul,,,,6/20/1993,1993,Jun,724833,50657.16865,99999,1983,2005,0,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5025824177811058
388,388,,15.0,C,Miscellaneous,43.24996,-86.21559,MI,4/4/2010,,Apr,,,,3/5/2010,2010,Mar,997341,9553.629163,99999,2008,2018,9,1.0,997341-99999-2010.gz,4.567872045,4.976388889,8.063690476,8.898911352999999,4.760465116000001,5.312058824,6.932051282000001,5.970389171,71.88546256,64.48082596,66.16666667,68.91539763,0.0,0.0,0.0,0.0,0.1677803475148469
389,389,FY2014-WALKER-051,8.71,B,Smoking,34.67888889,-85.30972222,GA,4/1/2014,4/1/2014,Apr,4/1/2014 16:11,4/1/2014 17:15,0 days 00:00:00.000000000,3/2/2014,2014,Mar,723200,38766.56195,99999,1990,2020,16,0.1,723200-93801-2014.gz,10.11024436,10.46093458,10.86403162,0.0,2.187511826,2.519318182,3.141463415,0.0,69.61987041,68.27234927,64.34934498,0.0,238.0,142.8,34.0,0.0,0.1637680142564319
390,390,,9.95,B,Debris Burning,31.36263391,-82.89835757,GA,10/24/2005,,Oct,,,,9/24/2005,2005,Sep,722166,73726.46377,93845,2004,2008,12,0.1,722166-93845-2005.gz,22.89841112,20.75870445,20.01493776,15.30039254,1.925024826,1.327327935,0.805394191,1.851815505,81.04229607,79.64669421,78.91774892,74.85353535,57.7,0.3,0.3,55.1,0.1444453357705009
391,391,SESSOM,30.0,C,Powerline,30.93109,-100.535545,TX,5/27/2011,,May,,,,4/27/2011,2011,Apr,720659,67454.69305,239,2009,2013,12,1.0,720659-00239-2011.gz,23.44366197,24.77619532,26.86563877,30.20931373,4.7503774530000005,4.32107943,4.0748898680000005,6.138088235,40.32223903,38.42740286,39.05099778,39.70392157,0.0,0.0,0.0,0.0,0.3075856165852435
392,392,,10.0,C,Arson,30.6553,-87.64,AL,2/19/2002,,Feb,,,,1/20/2002,2002,Jan,999999,25516.42113,63869,1997,2005,12,1.0,999999-64705-2002.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1876905397123347
393,393,,1.0,B,Debris Burning,31.998438,-87.323307,AL,3/21/2008,3/21/2008,Mar,3/21/2008 14:11,3/21/2008 15:25,0 days 00:00:00.000000000,2/20/2008,2008,Feb,999999,49472.58828,63897,2003,2019,12,0.1,999999-63898-2008.gz,2.088042721,3.928854215,6.313604767,0.0,2.236908078,2.218156425,2.3130952380000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1838040579573299
394,394,ROADSIDE                 ,1.0,B,Miscellaneous,37.32388888,-120.55,CA,5/9/2001,,May,,,,4/9/2001,2001,Apr,724815,5367.897073,99999,1997,2020,0,0.1,724815-99999-2001.gz,16.09246088,19.91452991,21.18404908,23.75609756,3.233091437,3.683086053,4.091946309,4.056859756000001,57.81146305,45.10334347,34.83108108,43.1712,29.2,0.0,0.0,0.0,0.5012951846010383
395,395,,60.0,C,Debris Burning,31.1773011,-88.51974019,MS,1/24/1994,1/24/1994,Jan,1/24/1994 12:45,1/24/1994 14:55,0 days 00:00:00.000000000,12/25/1993,1993,Dec,722230,60226.822510000005,13894,1990,2020,12,1.0,722230-13894-1993.gz,8.032934132000001,0.0,0.0,0.0,3.67005988,0.0,0.0,0.0,67.75,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.1953001981550852
396,396,SHAWN,4.9,B,Debris Burning,48.8655,-99.8528,ND,4/23/2010,4/23/2010,Apr,4/23/2010 14:03,4/23/2010 14:45,0 days 00:00:00.000000000,3/24/2010,2010,Mar,727573,108856.5884,99999,2006,2020,15,0.1,727573-94928-2010.gz,5.941639648,8.467099166,9.848906561,0.0,5.103942486,5.076508821,3.274051896,0.0,58.85946197,53.82265552,48.43712575,0.0,47.3,23.1,0.0,0.0,0.2929564751840856
397,397,,2.0,B,Miscellaneous,31.28722247,-89.46659843,MS,11/11/1999,11/11/1999,Nov,11/11/1999 12:23,11/11/1999 13:46,0 days 00:00:00.000000000,10/12/1999,1999,Oct,722348,23639.72034,53808,1973,2020,12,0.1,722348-99999-1999.gz,15.73779637,14.55586592,13.38922156,0.0,1.354545455,1.02464986,0.554819277,0.0,70.55949008,72.84527221,73.58641975,0.0,4.6,4.6,0.0,0.0,0.2038679799506546
398,398,GRASS/WOODS HANNER RD,1.0,B,Debris Burning,31.437346999999995,-94.804238,TX,8/28/2012,,Aug,,,,7/29/2012,2012,Jul,722499,17982.076719999997,99999,2005,2020,12,0.1,722499-53948-2012.gz,28.19416126,27.29444444,25.728174600000003,24.98420074,2.174791474,2.335740741,2.316269841,2.18855814,66.72242817,66.45277778,69.09126984,68.63023256,26.2,19.3,19.3,104.4,0.2531061986955614
399,399,,8.57,B,Equipment Use,44.83029129999999,-88.05570118,WI,5/31/1996,5/31/1996,May,5/31/1996 15:56,5/31/1996 17:27,0 days 00:00:00.000000000,5/1/1996,1996,May,726450,39566.28067,14898,1973,2020,15,0.1,726450-14898-1996.gz,11.60736111,15.28444444,12.82797619,0.0,4.235277778,4.148611111,4.18452381,0.0,64.02302158,62.82535211,51.83832335,0.0,167.8,46.4,6.0,0.0,0.183985230520798
400,400,,10.0,C,Equipment Use,41.40636,-102.966,NE,7/2/2007,,Jul,,,,6/2/2007,2007,Jun,725610,34053.795439999994,99999,2006,2020,15,1.0,725610-24030-2007.gz,19.60883028,21.95136986,21.61649485,23.50691193,5.984174312,6.1486301370000005,6.510309277999999,4.784392419,58.48126464,53.63761468,52.77835052,59.48342857,30.3,11.2,4.6,37.7,0.3247643893250056
401,401,SQUAWCREEK,32.4,C,Lightning,41.2352,-116.7362,NV,7/11/2001,7/12/2001,Jul,7/11/2001 20:46,7/12/2001 18:30,1 days 00:00:00.000000000,6/11/2001,2001,Jun,725835,70441.09472000001,24119,1977,2020,15,1.0,725835-99999-2001.gz,29.24183007,30.85135135,29.03448276,27.11111111,4.374,3.969863014,4.739285714,4.811111111000001,17.06,21.42465753,33.0,37.77777778,0.0,0.0,0.0,0.0,0.4606533913802617
402,402,,4.0,B,Campfire,33.73007,-88.23666,AL,3/5/1994,,Mar,3/5/1994 12:50,,,2/3/1994,1994,Feb,723307,44705.1506,99999,1977,2005,16,0.1,723307-99999-1994.gz,9.440529248,10.7547486,7.716766467,13.17994143,2.916596932,3.330167598,3.480838323,2.8745241580000003,71.38603989,67.28895184,61.26946108,63.11029412,0.0,0.0,0.0,0.0,0.1909010652006351
403,403,,1.0,B,Debris Burning,33.5122,-89.8317,MS,9/1/2000,,Sep,9/1/2000 16:59,,,8/2/2000,2000,Aug,722359,23789.95179,13978,1942,2010,16,0.1,722359-13978-2000.gz,28.59068493,29.45616438,29.95,23.40165094,2.161813187,2.061432507,1.939880952,3.112617925,65.18681319,61.96418733,61.56547619,69.38545455,2.9,0.8,0.8,14.0,0.2056224827859578
404,404,,25.0,C,Arson,37.4492,-84.5664,KY,5/1/2001,,May,,,,4/1/2001,2001,Apr,724354,44071.64783,63815,2000,2002,0,1.0,724354-99999-2001.gz,16.62025316,15.01126761,15.97575758,19.64254703,2.498312236,2.446478873,1.780606061,2.454466231,55.52609309,50.27118644,49.24242424,59.74454148,0.0,0.0,0.0,0.0,0.1554565878624016
405,405,,2.0,B,Campfire,32.67292,-95.01875,TX,9/20/1999,,Sep,,,,8/21/1999,1999,Aug,722470,43011.09649,3901,1973,2020,12,0.1,722470-03901-1999.gz,26.44383562,24.79646018,22.58992806,20.41536273,2.42109589,2.381710914,1.984892086,2.7069869,65.24550898,64.58842444,59.52755906,67.18555008,28.0,6.4,0.3,71.2,0.2542127635031297
406,406,,1.0,B,Miscellaneous,35.595,-81.5583,NC,3/8/1993,,Mar,,,,2/6/1993,1993,Feb,723145,22900.56062,3810,1941,2020,15,0.1,723145-03810-1993.gz,4.520114123,4.392196532,6.705625,7.982209469,3.07403709,3.253468208,3.37,3.5380747130000003,59.85281385,59.23668639,58.57594937,62.80265096,45.0,0.0,0.0,0.0,0.129653735952526
407,407,10316,15.0,C,Lightning,34.41000001,-95.91016668,OK,6/25/2009,6/25/2009,Jun,6/25/2009 13:10,6/25/2009 13:10,0 days 00:00:00.000000000,5/26/2009,2009,May,722051,21908.08873,53932,2006,2020,16,1.0,722051-53932-2009.gz,24.66878669,27.10721248,28.31707317,0.0,2.154397233,2.196831683,2.139837398,0.0,72.68441273,74.18459916,70.23870968,0.0,0.0,0.0,0.0,0.0,0.2613862463907999
408,408,,10.0,C,Arson,33.086456,-80.313683,SC,4/10/2010,,Apr,,,,3/11/2010,2010,Mar,720632,4153.939523,218,2009,2020,16,1.0,720632-00218-2010.gz,15.17466232,17.84377923,19.81653226,18.5371179,2.040475082,2.14546305,2.160483871,1.865356623,65.1247613,62.99246231,63.93768546,63.8976431,0.0,0.0,0.0,0.0,0.1202544632545692
409,409,,9.0,B,Debris Burning,32.60208,-94.08125,TX,1/15/1996,,Jan,,,,12/16/1995,1995,Dec,722484,32316.62472,99999,1991,2020,12,0.1,722484-99999-1995.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2455159185791313
410,410,,13.83,C,Miscellaneous,32.955,-81.9297,GA,5/12/1995,5/12/1995,May,5/12/1995 16:00,5/12/1995 17:22,0 days 00:00:00.000000000,4/12/1995,1995,Apr,747805,55374.20792000001,63818,1955,2020,12,1.0,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1346665662158384
411,411,,10.0,C,Arson,31.1489,-90.3086,MS,10/30/2005,,Oct,,,,9/30/2005,2005,Sep,722312,70395.52274,3908,1987,2016,12,1.0,722312-99999-2005.gz,20.7,17.08691589,13.07952286,24.01152738,1.910234742,1.718598131,2.228827038,1.328140704,67.52587018,64.78705441,61.00795229,73.60443407,0.0,0.0,0.0,0.0,0.211691525509027
412,412,,3.0,B,Missing/Undefined,37.41014998,-83.95702998,KY,3/29/2005,,Mar,,,,2/27/2005,2005,Feb,723293,37410.0605,3849,1981,2018,0,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1500107471363667
413,413,NER-20150920-003,8.0,B,Miscellaneous,33.180876,-85.48948399999999,AL,9/20/2015,9/20/2015,Sep,,,0 days 00:00:00.000000000,8/21/2015,2015,Aug,747807,43424.71344,99999,2006,2020,16,0.1,747807-03821-2015.gz,25.14134078,23.89702326,21.23787575,0.0,1.10744879,1.228651163,0.923046092,0.0,77.90408017,78.02524544,73.33236152,0.0,0.0,0.0,0.0,0.0,0.1663781384031091
414,414,,4.0,B,Debris Burning,33.3444,-90.4514,MS,11/5/2005,,Nov,,,,10/6/2005,2005,Oct,722359,37833.64657,13978,1942,2010,16,0.1,722359-13978-2005.gz,14.44459161,11.72944162,12.91513514,13.64419695,2.030905077,2.44213198,2.391351351,3.68147714,72.58169177,68.65217391,69.08743169,65.55771567,5.7,4.6,4.6,88.4,0.2114229145896384
415,415,,3.0,B,Miscellaneous,31.6581,-92.0675,LA,11/9/1999,,Nov,,,,10/10/1999,1999,Oct,747550,75143.30092000001,99999,1977,2020,12,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2275144769718435
